categories,coordinates.latitude,coordinates.longitude,distance,location.city,location.state,price,rating,review_count,transactions
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",32.749,-117.16078,4663.541746568163,San Diego,CA,$$,4.5,6816,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}]",32.743898,-117.16061,5225.374099847369,San Diego,CA,$$,4.0,7545,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",32.7176535913556,-117.158730314958,8119.4961813988675,San Diego,CA,$,4.0,4364,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",32.751709999999996,-117.14953999999999,4349.671070751985,San Diego,CA,$$,4.0,3606,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",32.71376,-117.16028940000001,8560.502285654518,San Diego,CA,$$,4.0,3882,"['delivery', 'restaurant_reservation']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'waffles', 'title': 'Waffles'}]",32.7111313682653,-117.164931220238,8891.1616635842,San Diego,CA,$$,4.0,3355,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",32.76037,-117.14661000000001,3431.406036909097,San Diego,CA,$$,4.0,1789,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'cafes', 'title': 'Cafes'}]",32.7426,-117.12978000000001,5794.968219524099,San Diego,CA,$,4.5,1117,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.74815,-117.13338999999999,5090.333067704763,San Diego,CA,$$,4.0,1949,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",32.79655,-117.25648999999999,9607.966477070511,San Diego,CA,$,4.5,1658,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.791451,-96.795322,5314.430132455336,Dallas,TX,$$,4.0,899,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",32.81129,-96.81108,3257.972619697986,Dallas,TX,$$,4.5,330,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",37.3233361973483,-121.91406185101201,2674.5712594801807,San Jose,CA,$$,4.0,2372,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",37.34303,-121.92846000000002,4836.143933364333,San Jose,CA,$$,4.0,2043,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",37.25734,-121.87661000000001,6628.449970222427,San Jose,CA,$$,4.0,1762,"['delivery', 'pickup']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",30.247926,-97.75064150829529,6399.922975471606,Austin,TX,$$,4.0,2476,"['delivery', 'pickup']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",30.284803999999998,-97.713964,4771.8735513952415,Austin,TX,$,4.5,715,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.2416132,-97.7588755,7077.174653653016,Austin,TX,$$,4.5,862,"['delivery', 'pickup']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.250894,-97.765847,6083.9362627423925,Austin,TX,$$,4.0,1068,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.305888,-97.74314,1400.7586567911674,Austin,TX,$$,4.0,825,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",39.759169220755794,-86.14649434699871,5281.032632202224,Indianapolis,IN,$$,4.0,1277,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}]",39.766931765965,-86.16198523343658,4816.8690995166935,Indianapolis,IN,$$,4.5,1012,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",39.7722,-86.1534,3995.096713102907,Indianapolis,IN,$$,4.5,570,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.8428868089437,-86.1542540157693,4296.093689421101,Indianapolis,IN,$$,4.5,400,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.79974970000001,-86.1569718,1750.4583841387937,Indianapolis,IN,$,4.5,277,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.7718792650081,-86.15447509901921,4063.265534333734,Indianapolis,IN,$$,4.0,373,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.8510445,-86.14119659999999,4987.695744436374,Indianapolis,IN,$$,4.0,475,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.2911495,-81.64882270000001,3043.1852555219075,Jacksonville,FL,$$,4.5,719,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",30.221359999999997,-81.58674,7935.238956885421,Jacksonville,FL,$$,4.5,261,"['delivery', 'pickup']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.217899341954197,-81.55450890688469,9808.183596892128,Jacksonville,FL,$$,4.0,480,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.25885,-81.554278,6843.844644569156,Jacksonville,FL,$$,4.0,698,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cafes', 'title': 'Cafes'}]",30.323090000000004,-81.67206999999999,6576.433744502312,Jacksonville,FL,$$,4.0,265,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.279185,-81.719493,9842.25546805505,Jacksonville,FL,$$,4.0,243,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",37.7829016035273,-122.419043442957,2885.38913097158,San Francisco,CA,$$,4.0,11018,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",37.765244,-122.4501138,1294.8624343961544,San Francisco,CA,$$,4.0,4407,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",37.756370000000004,-122.41925,1597.7572216192718,San Francisco,CA,$$$,4.0,4834,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",37.801606,-122.409599,5104.4332229025,San Francisco,CA,$$,4.0,4255,['pickup']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'newamerican', 'title': 'American (New)'}]",37.7642352,-122.4306936,625.1566435901884,San Francisco,CA,$$,4.0,3352,"['pickup', 'restaurant_reservation']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",37.762537673684,-122.39535099571998,3617.2145762727114,San Francisco,CA,$$,4.0,2612,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",37.8065799,-122.41583999999999,5380.06766521831,San Francisco,CA,$$,4.5,2094,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",39.97699,-83.00366,3871.3491514707002,Columbus,OH,$$,4.0,701,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.048409899999996,-83.02046999999999,4489.422849761052,Columbus,OH,$$,4.0,448,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",39.99512,-83.01418000000001,2266.8755210704558,Columbus,OH,$$,4.0,334,"['delivery', 'pickup']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",39.97137,-82.92263,7895.969571042088,Columbus,OH,$,4.5,153,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}]",35.213640000000005,-80.83227,1943.8519595697735,Charlotte,NC,$$,4.0,390,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",35.221098,-80.81551999999999,3100.7512173211967,Charlotte,NC,$$,4.0,362,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",35.171763500000004,-80.80620859999999,3492.8225252932752,Charlotte,NC,$$,4.0,381,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",35.156344,-80.831879,4420.299914252264,Charlotte,NC,$$,4.0,359,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.755713,-97.331825,2081.3158303605856,Fort Worth,TX,$$,4.0,813,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tacos', 'title': 'Tacos'}]",32.7342471566257,-97.3514865392695,1643.6464513195135,Fort Worth,TX,$$,4.0,646,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",32.751315000000005,-97.34869,449.9574843892497,Fort Worth,TX,$$,4.0,367,[]
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",32.708804179506004,-97.38884401850059,5609.841723775886,Fort Worth,TX,$$,4.5,187,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}]",32.723723,-97.452647,9770.697678080081,Fort Worth,TX,$,4.5,372,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'newamerican', 'title': 'American (New)'}]",32.778117197293895,-97.39319744816281,4989.30994167336,Fort Worth,TX,$,4.5,199,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.730191,-97.36049399999999,2217.865753075125,Fort Worth,TX,$,3.5,937,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",32.725972999999996,-97.418839,6703.694075555247,Fort Worth,TX,$$,4.0,241,[]
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}]",42.3308060633157,-83.0479924085636,4983.262814966483,Detroit,MI,$$,4.5,1480,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",42.333364,-83.048497,4756.307366074209,Detroit,MI,$$,4.0,987,"['pickup', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",31.761760600000002,-106.4881321,6725.348526568106,El Paso,TX,$$,4.5,185,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",31.767018,-106.49459499999999,7003.7346001245105,El Paso,TX,$,4.5,66,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",31.819938659668,-106.53955841064501,11011.226224494842,El Paso,TX,$$,4.0,197,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",35.116043090820305,-89.94507598876949,7914.912126998432,Memphis,TN,$$,4.5,857,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",35.14389,-90.038164,1608.6951811057254,Memphis,TN,$$,4.5,430,['delivery']
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",35.15419,-89.997506,3934.979762078824,Memphis,TN,$$,4.0,390,"['restaurant_reservation', 'delivery']"
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}]",35.1490039,-89.9285781,9432.008148219244,Memphis,TN,$,4.0,251,[]
"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",35.147386700000006,-89.970886,5695.18077569036,Memphis,TN,$$,4.0,182,['delivery']
"[{'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",40.7707702252517,-73.96637607116391,7635.16091965217,New York,NY,$$$,4.5,1882,[]
"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",40.728840000000005,-73.98965,2627.521769759495,New York,NY,$,4.0,1770,[]
"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",42.35225,-83.06685999999999,2281.4935192473545,Detroit,MI,$,4.0,242,['delivery']
"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",31.758458531531,-106.485403649556,6726.508896133962,El Paso,TX,$,4.0,108,['delivery']
"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",35.132961273193395,-90.0592880249023,2660.514824439415,Memphis,TN,$,4.5,218,[]
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.7407051700423,-73.8793501821476,10449.826539453785,Elmhurst,NY,$,4.5,1636,['pickup']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",29.7313251,-95.4753633,11665.481935478623,Houston,TX,$,4.5,754,"['pickup', 'delivery']"
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",29.751790000000003,-95.35552,1330.3134663793012,Houston,TX,$$,4.0,890,['pickup']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",29.745506,-95.3768966,2543.5918567626363,Houston,TX,$,4.0,1219,[]
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",29.801309999999997,-95.4317,8127.749813353131,Houston,TX,$$,4.0,745,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}]",29.7451191,-95.3774719,2625.229877980625,Houston,TX,$,4.0,974,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",39.937221286051205,-75.16284346256559,1974.5775340215232,Philadelphia,PA,$,4.5,476,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",33.4793425,-112.15178490000001,8514.091665554148,Phoenix,AZ,$,4.5,589,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",33.510181,-112.09616799999999,7636.248727929577,Phoenix,AZ,$,4.0,916,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",33.5038147,-112.10003490000001,7113.348857096339,Phoenix,AZ,$,4.0,707,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}]",37.32861,-121.85831,2745.2668175235945,San Jose,CA,$$,4.0,1812,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",37.40685,-121.88672,10072.747383156127,San Jose,CA,$$,4.0,2593,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",37.383294,-121.896709,7500.129406929394,San Jose,CA,$$,4.5,874,"['pickup', 'delivery']"
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",37.3217844359895,-121.827310438785,5141.677415794945,San Jose,CA,$,4.0,991,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",37.341769899999996,-121.87951000000001,2858.7520194697713,San Jose,CA,$$,4.0,1453,"['pickup', 'delivery']"
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",37.306181,-121.81068,6678.010347529267,San Jose,CA,$,4.0,1303,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]",30.2296193570823,-97.7299686863661,8812.040395267997,Austin,TX,$$,4.0,1650,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",30.243163,-97.72809000000001,7457.5309305627015,Austin,TX,$,4.5,880,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}]",30.364094109351896,-97.71416261417289,7773.328754824201,Austin,TX,$,4.5,708,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",30.24523,-97.73036,7154.853112382502,Austin,TX,$$,5.0,343,"['pickup', 'delivery', 'restaurant_reservation']"
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",39.82447,-86.23985,8882.768639158503,Indianapolis,IN,$$,4.0,377,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",30.2203529103203,-81.55380939151759,9637.199455273574,Jacksonville,FL,$$,4.0,575,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",30.264283615733103,-81.555936,6439.1981197090945,Jacksonville,FL,$$,4.0,354,"['delivery', 'pickup']"
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",30.284890751361498,-81.52617899295429,8766.295103593055,Jacksonville,FL,$,4.5,170,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",37.7831519576568,-122.417318022037,2991.557987577475,San Francisco,CA,$,4.5,3282,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",40.0630229,-83.0404126,6677.770533727878,Columbus,OH,$$,4.0,468,['delivery']
